config_id,direction,population,n,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,ci_low,ci_high,source,site,kind,receiver,channel,panel,control_of
545:query_mother:head:709:V,restore,core20,20,0.7791702270507812,0.7791702270507812,0.699310302734375,0.4470977783203125,1.315673828125,1.0,1.0,True,coherent,0.672053713798523,0.894278769493103,545,query_mother,head,709,V,P1,
545:query_mother:head:709:V,restore,additional69,69,0.7203068664108497,0.7203068664108497,0.6712646484375,0.0272216796875,1.844970703125,1.0,0.9710144927536232,True,coherent,0.644545108684595,0.7992279467375382,545,query_mother,head,709,V,P1,
545:query_mother:head:870:V,noise,all89,89,0.2861451620466254,0.32571331302771406,0.28076171875,-0.253387451171875,1.1468505859375,0.7752808988764045,0.7752808988764045,True,coherent,0.22628081179736706,0.34691651845246213,545,query_mother,head,870,V,P1,
545:query_mother:head:870:V,noise,core20,20,0.33190217018127444,0.3822324275970459,0.37181854248046875,-0.2408790588378906,1.1468505859375,0.75,0.8,True,coherent,0.18223446249961853,0.4858560168743132,545,query_mother,head,870,V,P1,
545:query_mother:head:870:V,noise,additional69,69,0.27288226113803143,0.3093309609786324,0.2767333984375,-0.253387451171875,0.936309814453125,0.782608695652174,0.7681159420289855,True,coherent,0.208495056801948,0.3375423350195953,545,query_mother,head,870,V,P1,
545:query_mother:head:870:V,restore,all89,89,0.2756647581464789,0.30554112423671764,0.24627685546875,-0.35693359375,0.9774169921875,0.8202247191011236,0.7865168539325843,True,coherent,0.21903580253043872,0.3320156962684031,545,query_mother,head,870,V,P1,
545:query_mother:head:870:V,restore,core20,20,0.2705251693725586,0.2840627670288086,0.24073028564453125,-0.1092529296875,0.708984375,0.9,0.75,True,coherent,0.16766161918640138,0.376158661842346,545,query_mother,head,870,V,P1,
545:query_mother:head:870:V,restore,additional69,69,0.27715449402297754,0.31176673502161883,0.2613525390625,-0.35693359375,0.9774169921875,0.7971014492753623,0.7971014492753623,True,coherent,0.2117139902667723,0.3434363237325696,545,query_mother,head,870,V,P1,
545:query_mother:mlp:17:,noise,all89,89,0.0756697172529242,0.12591083398026026,0.04071044921875,-0.22998046875,0.645263671875,0.6404494382022472,0.43820224719101125,True,heterogeneous,0.04269043957249502,0.11091215597109841,545,query_mother,mlp,17,,P1,
545:query_mother:mlp:17:,noise,core20,20,0.08091697692871094,0.14321861267089844,0.025346755981445326,-0.1443328857421875,0.5282363891601562,0.6,0.4,True,heterogeneous,0.003953480720520028,0.166879205703735,545,query_mother,mlp,17,,P1,
545:query_mother:mlp:17:,noise,additional69,69,0.07414877241936282,0.12089408653369849,0.04442739486694335,-0.22998046875,0.645263671875,0.6521739130434783,0.4492753623188406,True,heterogeneous,0.038062761140906294,0.11356372695038283,545,query_mother,mlp,17,,P1,
545:query_mother:mlp:17:,restore,all89,89,0.048960016014870635,0.1121190692601579,0.029998779296875,-0.2628173828125,1.539794921875,0.5842696629213483,0.3707865168539326,True,heterogeneous,0.012896965862659926,0.09537792513879496,545,query_mother,mlp,17,,P1,
545:query_mother:mlp:17:,restore,core20,20,0.08968944549560547,0.17533130645751954,0.027587890625,-0.2628173828125,1.539794921875,0.55,0.35,True,heterogeneous,-0.028908114433288574,0.2702166748046875,545,query_mother,mlp,17,,P1,
545:query_mother:mlp:17:,restore,additional69,69,0.0371543842813243,0.09379668166671974,0.029998779296875,-0.2518310546875,0.4189453125,0.5942028985507246,0.37681159420289856,False,below_rule,0.010164646653161533,0.06421765555506168,545,query_mother,mlp,17,,P1,
545:query_period:head:594:KV,noise,all89,89,1.2273951916212447,1.2273951916212447,1.1248626708984375,0.08447265625,2.9896240234375,1.0,0.9887640449438202,True,coherent,1.1219202660442738,1.3356401518489538,545,query_period,head,594,KV,P1,
545:query_period:head:594:KV,noise,core20,20,1.2767637252807618,1.2767637252807618,1.1294021606445312,0.403076171875,2.771263122558594,1.0,1.0,True,coherent,1.0434760761260986,1.5354118824005127,545,query_period,head,594,KV,P1,
545:query_period:head:594:KV,noise,additional69,69,1.2130854717199353,1.2130854717199353,1.116302490234375,0.08447265625,2.9896240234375,1.0,0.9855072463768116,True,coherent,1.0971591051074043,1.3326381762822468,545,query_period,head,594,KV,P1,
545:query_period:head:594:KV,restore,all89,89,1.259029977777031,1.259029977777031,1.216552734375,0.111083984375,2.643798828125,1.0,1.0,True,coherent,1.1487919218084786,1.3714820733231101,545,query_period,head,594,KV,P1,
545:query_period:head:594:KV,restore,core20,20,1.3686521530151368,1.3686521530151368,1.3496856689453125,0.4453125,2.376800537109375,1.0,1.0,True,coherent,1.103231635093689,1.6329576158523547,545,query_period,head,594,KV,P1,
545:query_period:head:594:KV,restore,additional69,69,1.227255434229754,1.227255434229754,1.2060546875,0.111083984375,2.643798828125,1.0,1.0,True,coherent,1.112660943597987,1.3461915734885395,545,query_period,head,594,KV,P1,
545:query_period:head:594:V,noise,all89,89,1.179352990696939,1.179352990696939,1.139068603515625,0.088623046875,2.659996032714844,1.0,0.9887640449438202,True,coherent,1.081688080209025,1.2797923942630212,545,query_period,head,594,V,P1,
545:query_period:head:594:V,noise,core20,20,1.204773187637329,1.204773187637329,1.0780792236328125,0.42340087890625,2.659996032714844,1.0,1.0,True,coherent,0.9939479398727417,1.443465950489044,545,query_period,head,594,V,P1,
545:query_period:head:594:V,noise,additional69,69,1.1719848176707393,1.1719848176707393,1.144775390625,0.088623046875,2.3934326171875,1.0,0.9855072463768116,True,coherent,1.063783824098283,1.2805477931879568,545,query_period,head,594,V,P1,
545:query_period:head:594:V,restore,all89,89,1.2251338905163025,1.2251338905163025,1.12939453125,0.110107421875,2.6754150390625,1.0,1.0,True,coherent,1.120112261611424,1.3334927739722007,545,query_period,head,594,V,P1,
545:query_period:head:594:V,restore,core20,20,1.3386629104614258,1.3386629104614258,1.29644775390625,0.456298828125,2.2291259765625,1.0,1.0,True,coherent,1.082837266921997,1.5934055471420283,545,query_period,head,594,V,P1,
545:query_period:head:594:V,restore,additional69,69,1.1922269282133684,1.1922269282133684,1.103759765625,0.110107421875,2.6754150390625,1.0,1.0,True,coherent,1.0800579179888186,1.308921049816021,545,query_period,head,594,V,P1,
545:query_period:head:595:V,noise,all89,89,0.376523470610715,0.376523470610715,0.3365743160247803,0.033935546875,0.9569320678710938,1.0,0.9775280898876404,True,coherent,0.3382402797763267,0.4166355713699641,545,query_period,head,595,V,P1,
545:query_period:head:595:V,noise,core20,20,0.4122958183288574,0.4122958183288574,0.33111572265625,0.125030517578125,0.9569320678710938,1.0,1.0,True,coherent,0.3200854349136353,0.5143678951263426,545,query_period,head,595,V,P1,
545:query_period:head:595:V,noise,additional69,69,0.36615467417067377,0.36615467417067377,0.3365743160247803,0.033935546875,0.9442138671875,1.0,0.9710144927536232,True,coherent,0.32540391243022426,0.4084904095400934,545,query_period,head,595,V,P1,
545:query_period:head:595:V,restore,all89,89,0.3740804865119163,0.3740804865119163,0.33902740478515625,0.0281982421875,1.118408203125,1.0,0.9775280898876404,True,coherent,0.33675262767277403,0.4128256647774342,545,query_period,head,595,V,P1,
545:query_period:head:595:V,restore,core20,20,0.39865827560424805,0.39865827560424805,0.442138671875,0.1317138671875,0.721282958984375,1.0,1.0,True,coherent,0.3253422069549561,0.47080943107604967,545,query_period,head,595,V,P1,
545:query_period:head:595:V,restore,additional69,69,0.3669564896735592,0.3669564896735592,0.3192138671875,0.0281982421875,1.118408203125,1.0,0.9710144927536232,True,coherent,0.324610325910043,0.4125141513520391,545,query_period,head,595,V,P1,
545:query_period:head:600:V,noise,all89,89,-0.25373089715336145,0.25373089715336145,-0.2347412109375,-0.806884765625,-0.02294921875,1.0,0.9775280898876404,True,coherent,-0.2773097533858224,-0.2319338594929556,545,query_period,head,600,V,P1,
545:query_period:head:600:V,noise,core20,20,-0.2577315330505371,0.2577315330505371,-0.25018310546875,-0.45365333557128906,-0.132843017578125,1.0,1.0,True,coherent,-0.29612144947052,-0.22189559459686278,545,query_period,head,600,V,P1,
545:query_period:head:600:V,noise,additional69,69,-0.25257129254548444,0.25257129254548444,-0.234100341796875,-0.806884765625,-0.02294921875,1.0,0.9710144927536232,True,coherent,-0.2805032165154167,-0.22703625499338348,545,query_period,head,600,V,P1,
545:query_period:head:600:V,restore,all89,89,-0.2673307911733563,0.2673307911733563,-0.259033203125,-0.67108154296875,-0.0228271484375,1.0,0.9775280898876404,True,coherent,-0.28939820353904466,-0.24621138197652412,545,query_period,head,600,V,P1,
545:query_period:head:600:V,restore,core20,20,-0.29317293167114256,0.29317293167114256,-0.29010009765625,-0.474822998046875,-0.1064453125,1.0,1.0,True,coherent,-0.3414001274108887,-0.24480536222457888,545,query_period,head,600,V,P1,
545:query_period:head:600:V,restore,additional69,69,-0.2598403156667516,0.2598403156667516,-0.252593994140625,-0.67108154296875,-0.0228271484375,1.0,0.9710144927536232,True,coherent,-0.2836673349573992,-0.23701383272806806,545,query_period,head,600,V,P1,
545:query_writer_union:head:594:V,noise,all89,89,3.4004317749752087,3.4004317749752087,3.277130126953125,0.429931640625,6.112879514694214,1.0,1.0,True,coherent,3.178343562597639,3.627096662963374,545,query_writer_union,head,594,V,P1,
545:query_writer_union:head:594:V,noise,core20,20,3.433163642883301,3.433163642883301,3.456512451171875,1.7938232421875,5.301445007324219,1.0,1.0,True,coherent,3.0424962186813356,3.841932611465454,545,query_writer_union,head,594,V,P1,
545:query_writer_union:head:594:V,noise,additional69,69,3.3909442770308345,3.3909442770308345,3.272918701171875,0.429931640625,6.112879514694214,1.0,1.0,True,coherent,3.129870455679686,3.652803828837215,545,query_writer_union,head,594,V,P1,
545:query_writer_union:head:594:V,restore,all89,89,3.3351095821080583,3.3351095821080583,3.3569488525390625,0.2945556640625,6.201957702636719,1.0,1.0,True,coherent,3.126399716902315,3.5439490050412292,545,query_writer_union,head,594,V,P1,
545:query_writer_union:head:594:V,restore,core20,20,3.4127374649047852,3.4127374649047852,3.4373645782470703,1.996002197265625,4.743865966796875,1.0,1.0,True,coherent,3.0703032541275026,3.7401140451431276,545,query_writer_union,head,594,V,P1,
545:query_writer_union:head:594:V,restore,additional69,69,3.312608746514804,3.312608746514804,3.349853515625,0.2945556640625,6.201957702636719,1.0,1.0,True,coherent,3.065693902278292,3.561753221180128,545,query_writer_union,head,594,V,P1,
545:query_writer_union:head:595:V,noise,all89,89,2.0742103865977084,2.0742103865977084,1.95928955078125,0.322998046875,3.771984100341797,1.0,1.0,True,coherent,1.9320916897795173,2.2192807658334797,545,query_writer_union,head,595,V,P1,
545:query_writer_union:head:595:V,noise,core20,20,2.1328960418701173,2.1328960418701173,1.875396728515625,0.874542236328125,3.771984100341797,1.0,1.0,True,coherent,1.8391496562957763,2.456253213882446,545,query_writer_union,head,595,V,P1,
545:query_writer_union:head:595:V,noise,additional69,69,2.0572000517361406,2.0572000517361406,1.99395751953125,0.322998046875,3.6972198486328125,1.0,1.0,True,coherent,1.8969251658605493,2.2189516098602957,545,query_writer_union,head,595,V,P1,
545:query_writer_union:head:595:V,restore,all89,89,2.0535689150349477,2.0535689150349477,2.025634765625,0.2257080078125,4.180694580078125,1.0,1.0,True,coherent,1.9148323495736284,2.192586608683125,545,query_writer_union,head,595,V,P1,
545:query_writer_union:head:595:V,restore,core20,20,2.099392032623291,2.099392032623291,2.10498046875,0.95343017578125,3.09930419921875,1.0,1.0,True,coherent,1.8874419808387757,2.312720203399658,545,query_writer_union,head,595,V,P1,
545:query_writer_union:head:595:V,restore,additional69,69,2.040286851965863,2.040286851965863,2.02032470703125,0.2257080078125,4.180694580078125,1.0,1.0,True,coherent,1.8727649291356403,2.2116650114888725,545,query_writer_union,head,595,V,P1,
545:query_writer_union:head:600:V,noise,all89,89,-1.0041941364159745,1.0041941364159745,-0.96826171875,-2.3970947265625,-0.103515625,1.0,1.0,True,coherent,-1.078393726000625,-0.9333307968096788,545,query_writer_union,head,600,V,P1,
545:query_writer_union:head:600:V,noise,core20,20,-1.0594715118408202,1.0594715118408202,-1.0048770904541016,-1.9302978515625,-0.614532470703125,1.0,1.0,True,coherent,-1.2001179981231689,-0.937130446434021,545,query_writer_union,head,600,V,P1,
545:query_writer_union:head:600:V,noise,additional69,69,-0.9881717087565989,0.9881717087565989,-0.94635009765625,-2.3970947265625,-0.103515625,1.0,1.0,True,coherent,-1.073969917193703,-0.9051848599876184,545,query_writer_union,head,600,V,P1,
545:query_writer_union:head:600:V,restore,all89,89,-1.0696800531965962,1.0696800531965962,-1.0350341796875,-2.50079345703125,-0.1585693359375,1.0,1.0,True,coherent,-1.1529895241340895,-0.989957990539208,545,query_writer_union,head,600,V,P1,
545:query_writer_union:head:600:V,restore,core20,20,-1.2186479568481445,1.2186479568481445,-1.17462158203125,-2.1201171875,-0.513671875,1.0,1.0,True,coherent,-1.3880800819396972,-1.050466079711914,545,query_writer_union,head,600,V,P1,
545:query_writer_union:head:600:V,restore,additional69,69,-1.0265009506889011,1.0265009506889011,-0.962921142578125,-2.50079345703125,-0.1585693359375,1.0,1.0,True,coherent,-1.1182801785676375,-0.9391731386599336,545,query_writer_union,head,600,V,P1,
545:query_writer_union:head:624:V,noise,all89,89,-0.24691479393605437,0.24691479393605437,-0.222412109375,-0.9383330345153809,-0.0185546875,1.0,0.9550561797752809,True,coherent,-0.2775522623169288,-0.21955976057588386,545,query_writer_union,head,624,V,P1,
545:query_writer_union:head:624:V,noise,core20,20,-0.25872230529785156,0.25872230529785156,-0.192352294921875,-0.6401596069335938,-0.10382080078125,1.0,1.0,True,coherent,-0.32891157627105716,-0.19963269710540774,545,query_writer_union,head,624,V,P1,
545:query_writer_union:head:624:V,noise,additional69,69,-0.24349232687466388,0.24349232687466388,-0.222808837890625,-0.9383330345153809,-0.0185546875,1.0,0.9420289855072463,True,coherent,-0.27857934893041414,-0.21314100787259532,545,query_writer_union,head,624,V,P1,
545:query_writer_union:head:624:V,restore,all89,89,-0.22488656204737975,0.22488656204737975,-0.1995849609375,-0.6085205078125,-0.0133056640625,1.0,0.9101123595505618,True,coherent,-0.24993566100517015,-0.2014990037746644,545,query_writer_union,head,624,V,P1,
545:query_writer_union:head:624:V,restore,core20,20,-0.23637261390686035,0.23637261390686035,-0.1920166015625,-0.6085205078125,-0.10223388671875,1.0,1.0,True,coherent,-0.30157293438911437,-0.18315149903297429,545,query_writer_union,head,624,V,P1,
545:query_writer_union:head:624:V,restore,additional69,69,-0.2215572716533274,0.2215572716533274,-0.22515869140625,-0.521209716796875,-0.0133056640625,1.0,0.8840579710144928,True,coherent,-0.24795968808989594,-0.19596102064934331,545,query_writer_union,head,624,V,P1,
545:query_writer_union:head:641:V,noise,all89,89,-0.5816734774728839,0.5816734774728839,-0.549041748046875,-1.4278559684753418,-0.060546875,1.0,0.9775280898876404,True,coherent,-0.6477804153153066,-0.5184451865346245,545,query_writer_union,head,641,V,P1,
545:query_writer_union:head:641:V,noise,core20,20,-0.6319578170776368,0.6319578170776368,-0.5164031982421875,-1.34906005859375,-0.143218994140625,1.0,1.0,True,coherent,-0.8053412437438965,-0.4740001678466798,545,query_writer_union,head,641,V,P1,
545:query_writer_union:head:641:V,noise,additional69,69,-0.5670983065729556,0.5670983065729556,-0.549041748046875,-1.4278559684753418,-0.060546875,1.0,0.9710144927536232,True,coherent,-0.6353197206621585,-0.500870440662771,545,query_writer_union,head,641,V,P1,
545:query_writer_union:head:641:V,restore,all89,89,-0.5755240836839998,0.5755240836839998,-0.5296630859375,-2.4171142578125,-0.0330810546875,1.0,0.9775280898876404,True,coherent,-0.6481882100694635,-0.510869403367632,545,query_writer_union,head,641,V,P1,
545:query_writer_union:head:641:V,restore,core20,20,-0.617169189453125,0.617169189453125,-0.50543212890625,-2.4171142578125,-0.182891845703125,1.0,1.0,True,coherent,-0.853649640083313,-0.4418171739578249,545,query_writer_union,head,641,V,P1,
545:query_writer_union:head:641:V,restore,additional69,69,-0.5634530385335287,0.5634530385335287,-0.5308837890625,-1.2561187744140625,-0.0330810546875,1.0,0.9710144927536232,True,coherent,-0.6286384485769962,-0.5008802704189136,545,query_writer_union,head,641,V,P1,
545:query_writer_union:head:709:V,noise,all89,89,0.8979729427380508,0.8979729427380508,0.886962890625,0.0361328125,1.931121826171875,1.0,0.9775280898876404,True,coherent,0.824359167291877,0.9742490678690792,545,query_writer_union,head,709,V,P1,
545:query_writer_union:head:709:V,noise,core20,20,0.9547001838684082,0.9547001838684082,0.919189453125,0.4827880859375,1.854604721069336,1.0,1.0,True,coherent,0.8121882057189942,1.118522663116455,545,query_writer_union,head,709,V,P1,
545:query_writer_union:head:709:V,noise,additional69,69,0.8815302641495414,0.8815302641495414,0.848724365234375,0.0361328125,1.931121826171875,1.0,0.9710144927536232,True,coherent,0.797247841047204,0.9664490250573641,545,query_writer_union,head,709,V,P1,
545:query_writer_union:head:709:V,restore,all89,89,0.8651861769429753,0.8651861769429753,0.845703125,0.033447265625,2.00860595703125,1.0,0.9775280898876404,True,coherent,0.7982304112295087,0.9336304238673006,545,query_writer_union,head,709,V,P1,
545:query_writer_union:head:709:V,restore,core20,20,0.9176057815551758,0.9176057815551758,0.8471527099609375,0.563690185546875,1.44927978515625,1.0,1.0,True,coherent,0.8106632375717163,1.0310878467559812,545,query_writer_union,head,709,V,P1,
545:query_writer_union:head:709:V,restore,additional69,69,0.8499920886495839,0.8499920886495839,0.845703125,0.033447265625,2.00860595703125,1.0,0.9710144927536232,True,coherent,0.7701072634130285,0.9324889041375423,545,query_writer_union,head,709,V,P1,
547:colon:head:594:Q,noise,all89,89,-0.15796457247787646,0.16318479280793266,-0.1510157585144043,-0.55145263671875,0.1305389404296875,0.9662921348314607,0.6853932584269663,True,coherent,-0.18034663186984115,-0.13635869106549894,547,colon,head,594,Q,P3,
547:colon:head:594:Q,noise,core20,20,-0.1694700002670288,0.1694700002670288,-0.1708984375,-0.3403205871582031,-0.043212890625,1.0,0.75,True,coherent,-0.2044361013174057,-0.13562439024448397,547,colon,head,594,Q,P3,
547:colon:head:594:Q,noise,additional69,69,-0.15462966587232507,0.16136299354442651,-0.14715576171875,-0.55145263671875,0.1305389404296875,0.9565217391304348,0.6666666666666666,True,coherent,-0.1813777032105819,-0.12927169989848486,547,colon,head,594,Q,P3,
547:colon:head:594:Q,restore,all89,89,-0.1721444424618496,0.17255180069569792,-0.16260528564453125,-0.58203125,0.01812744140625,0.9887640449438202,0.6966292134831461,True,coherent,-0.19658991192164046,-0.14856271797351628,547,colon,head,594,Q,P3,
547:colon:head:594:Q,restore,core20,20,-0.1901580810546875,0.1901580810546875,-0.16497802734375,-0.498779296875,-0.0361328125,1.0,0.8,True,coherent,-0.24347311973571778,-0.14233164787292485,547,colon,head,594,Q,P3,
547:colon:head:594:Q,restore,additional69,69,-0.16692309794218643,0.16744853102642557,-0.1563720703125,-0.58203125,0.01812744140625,0.9855072463768116,0.6666666666666666,True,coherent,-0.19533645476120104,-0.1400411909905033,547,colon,head,594,Q,P3,
547:colon:head:595:Q,noise,all89,89,-0.10567231660478571,0.11292727073926605,-0.09865665435791016,-0.3934183120727539,0.1712799072265625,0.9662921348314607,0.5168539325842697,True,coherent,-0.12338757956965586,-0.08828937069753584,547,colon,head,595,Q,P3,
547:colon:head:595:Q,noise,core20,20,-0.10722370147705078,0.10722370147705078,-0.10229301452636717,-0.2122802734375,-0.0108184814453125,1.0,0.55,True,coherent,-0.13333873271942137,-0.08134510517120362,547,colon,head,595,Q,P3,
547:colon:head:595:Q,noise,additional69,69,-0.10522263983021611,0.11458047922106757,-0.0966796875,-0.3934183120727539,0.1712799072265625,0.9565217391304348,0.5072463768115942,True,coherent,-0.1267328457555909,-0.08477134842803515,547,colon,head,595,Q,P3,
547:colon:head:595:Q,restore,all89,89,-0.11031191804435815,0.11475698331768593,-0.0860443115234375,-0.387451171875,0.106231689453125,0.9550561797752809,0.4606741573033708,True,coherent,-0.1299304425046685,-0.0913499414251092,547,colon,head,595,Q,P3,
547:colon:head:595:Q,restore,core20,20,-0.12573680877685547,0.13203563690185546,-0.1155548095703125,-0.35638427734375,0.06298828125,0.95,0.55,True,coherent,-0.17012428283691405,-0.08320348739624023,547,colon,head,595,Q,P3,
547:colon:head:595:Q,restore,additional69,69,-0.10584093522334444,0.10974867793097012,-0.083984375,-0.387451171875,0.106231689453125,0.9565217391304348,0.43478260869565216,True,coherent,-0.1278854433177174,-0.08487352970717614,547,colon,head,595,Q,P3,
568:colon:bypass:31:,noise,all89,89,0.12272548943423153,0.12272548943423153,0.12261962890625,0.0,0.275390625,0.9775280898876404,0.7303370786516854,True,coherent,0.11355890785710195,0.13199687827838938,568,colon,bypass,31,,P3,
568:colon:bypass:31:,noise,core20,20,0.13492274284362793,0.13492274284362793,0.1290283203125,0.0990142822265625,0.21875,1.0,0.95,True,coherent,0.12221707344055176,0.1493609523773193,568,colon,bypass,31,,P3,
568:colon:bypass:31:,noise,additional69,69,0.119190053663392,0.119190053663392,0.122314453125,0.0,0.275390625,0.9710144927536232,0.6666666666666666,True,coherent,0.10826799748600394,0.13028563425160836,568,colon,bypass,31,,P3,
568:colon:bypass:31:,restore,all89,89,0.12236310123057847,0.12236310123057847,0.12115478515625,0.0,0.2808380126953125,0.9775280898876404,0.7528089887640449,True,coherent,0.11333537905403739,0.13144542233327802,568,colon,bypass,31,,P3,
568:colon:bypass:31:,restore,core20,20,0.13397464752197266,0.13397464752197266,0.12995147705078125,0.08807373046875,0.22119140625,1.0,0.9,True,coherent,0.12139045715332031,0.14821936130523683,568,colon,bypass,31,,P3,
568:colon:bypass:31:,restore,additional69,69,0.11899743563887002,0.11899743563887002,0.12044525146484375,0.0,0.2808380126953125,0.9710144927536232,0.7101449275362319,True,coherent,0.10832360032675924,0.12992794202721633,568,colon,bypass,31,,P3,
568:colon:head:695:V,noise,all89,89,0.09171715211332514,0.091793960399842,0.0772552490234375,-0.00341796875,0.305938720703125,0.9887640449438202,0.34831460674157305,False,below_rule,0.08094969974474961,0.10327143642339813,568,colon,head,695,V,P3,
568:colon:head:695:V,noise,core20,20,0.10093994140625,0.10093994140625,0.0768890380859375,0.0179443359375,0.305938720703125,1.0,0.35,True,coherent,0.0752054500579834,0.131733283996582,568,colon,head,695,V,P3,
568:colon:head:695:V,noise,additional69,69,0.08904387985450635,0.08914295141247736,0.0772552490234375,-0.00341796875,0.21875,0.9855072463768116,0.34782608695652173,False,below_rule,0.07724000578341277,0.10125229116799171,568,colon,head,695,V,P3,
568:colon:head:695:V,restore,all89,89,0.09185796909117966,0.09185796909117966,0.076141357421875,0.0028076171875,0.380859375,1.0,0.30337078651685395,False,below_rule,0.08011766953414745,0.10470430529519413,568,colon,head,695,V,P3,
568:colon:head:695:V,restore,core20,20,0.11198787689208985,0.11198787689208985,0.0797119140625,0.01451873779296875,0.380859375,1.0,0.4,True,coherent,0.0782095193862915,0.15310833454132075,568,colon,head,695,V,P3,
568:colon:head:695:V,restore,additional69,69,0.08602321320685788,0.08602321320685788,0.075836181640625,0.0028076171875,0.26165771484375,1.0,0.2753623188405797,False,below_rule,0.07530444532200911,0.09738873519759246,568,colon,head,695,V,P3,
568:colon:mlp:17:,noise,all89,89,-0.11061392473370842,0.11075656869438257,-0.09912109375,-0.30731201171875,0.00634765625,0.9887640449438202,0.4943820224719101,True,coherent,-0.12372584168830614,-0.09820748621158387,568,colon,mlp,17,,P3,
568:colon:mlp:17:,noise,core20,20,-0.11868391036987305,0.11868391036987305,-0.1085357666015625,-0.231201171875,-0.04351806640625,1.0,0.6,True,coherent,-0.14173413753509523,-0.09726826667785644,568,colon,mlp,17,,P3,
568:colon:mlp:17:,noise,additional69,69,-0.10827479846235635,0.10845878849858823,-0.0966796875,-0.30731201171875,0.00634765625,0.9855072463768116,0.463768115942029,True,coherent,-0.1236095452654189,-0.09353581805160084,568,colon,mlp,17,,P3,
568:colon:mlp:17:,restore,all89,89,-0.10757813828714778,0.10757813828714778,-0.0970458984375,-0.36669921875,-0.00830078125,1.0,0.4606741573033708,True,coherent,-0.1205712677387709,-0.09549892377317622,568,colon,mlp,17,,P3,
568:colon:mlp:17:,restore,core20,20,-0.121502685546875,0.121502685546875,-0.104461669921875,-0.36669921875,-0.03086090087890625,1.0,0.55,True,coherent,-0.15582797050476074,-0.09333971023559572,568,colon,mlp,17,,P3,
568:colon:mlp:17:,restore,additional69,69,-0.10354203763215439,0.10354203763215439,-0.094482421875,-0.318756103515625,-0.00830078125,1.0,0.43478260869565216,True,coherent,-0.11662383632383484,-0.09118119080861416,568,colon,mlp,17,,P3,
594:colon:bypass:31:,noise,all89,89,0.5474456562085098,0.5474456562085098,0.5969772338867188,0.0,0.9215087890625,0.9775280898876404,0.9775280898876404,True,coherent,0.5081529747234301,0.5862974275363965,594,colon,bypass,31,,P3,
594:colon:bypass:31:,noise,core20,20,0.5525907516479492,0.5525907516479492,0.5881004333496094,0.29848480224609375,0.742767333984375,1.0,1.0,True,coherent,0.49193918228149414,0.6091961669921874,594,colon,bypass,31,,P3,
594:colon:bypass:31:,noise,additional69,69,0.5459543241970781,0.5459543241970781,0.59814453125,0.0,0.9215087890625,0.9710144927536232,0.9710144927536232,True,coherent,0.49847711030987724,0.5927214684693709,594,colon,bypass,31,,P3,
594:colon:bypass:31:,restore,all89,89,0.5623380682441625,0.5623380682441625,0.5787429809570312,0.0,1.00457763671875,0.9775280898876404,0.9775280898876404,True,coherent,0.5190474933452821,0.6053789690639196,594,colon,bypass,31,,P3,
594:colon:bypass:31:,restore,core20,20,0.5650238037109375,0.5650238037109375,0.5880107879638672,0.21661376953125,0.7498779296875,1.0,1.0,True,coherent,0.5009516716003418,0.6234224271774291,594,colon,bypass,31,,P3,
594:colon:bypass:31:,restore,additional69,69,0.561559594195822,0.561559594195822,0.576995849609375,0.0,1.00457763671875,0.9710144927536232,0.9710144927536232,True,coherent,0.5092209090357241,0.6133551079293956,594,colon,bypass,31,,P3,
594:colon:head:624:Q,noise,all89,89,-0.2006885442840919,0.20087507869420426,-0.1859130859375,-0.70306396484375,0.00830078125,0.9887640449438202,0.797752808988764,True,coherent,-0.22751783427227748,-0.17518814253003415,594,colon,head,624,Q,P3,
594:colon:head:624:Q,noise,core20,20,-0.2025303363800049,0.2025303363800049,-0.206939697265625,-0.3508758544921875,-0.06512451171875,1.0,0.9,True,coherent,-0.23651882052421572,-0.16858040213584902,594,colon,head,624,Q,P3,
594:colon:head:624:Q,noise,additional69,69,-0.20015469150266785,0.20039529385774033,-0.1856689453125,-0.70306396484375,0.00830078125,0.9855072463768116,0.7681159420289855,True,coherent,-0.23316818164742512,-0.16925775348276334,594,colon,head,624,Q,P3,
594:colon:head:624:Q,restore,all89,89,-0.21714125322491934,0.21714125322491934,-0.19744873046875,-0.80126953125,-0.0064697265625,1.0,0.8202247191011236,True,coherent,-0.2459383568067229,-0.1907216964143046,594,colon,head,624,Q,P3,
594:colon:head:624:Q,restore,core20,20,-0.22188348770141603,0.22188348770141603,-0.17864990234375,-0.42376708984375,-0.045684814453125,1.0,0.9,True,coherent,-0.2742591643333435,-0.1727965641021729,594,colon,head,624,Q,P3,
594:colon:head:624:Q,restore,additional69,69,-0.21576669250709424,0.21576669250709424,-0.197998046875,-0.80126953125,-0.0064697265625,1.0,0.7971014492753623,True,coherent,-0.249462109890537,-0.18453167383221614,594,colon,head,624,Q,P3,
594:colon:head:641:Q,noise,all89,89,-0.30558827753817097,0.30905973777342377,-0.23968505859375,-1.69134521484375,0.099365234375,0.9775280898876404,0.8764044943820225,True,coherent,-0.3604733713557211,-0.256256902217865,594,colon,head,641,Q,P3,
594:colon:head:641:Q,noise,core20,20,-0.2948720693588257,0.2948720693588257,-0.21829605102539062,-0.8047714233398438,-0.0658607482910156,1.0,0.9,True,coherent,-0.38905188262462614,-0.21296037673950202,594,colon,head,641,Q,P3,
