head,benchmark,condition,metric,mean,events,trials,trial_sd,positive_trial_fraction,trial_min,trial_max
L8H16,key_value_retrieval,correct_copy_events,self_attention,0.004106505824893247,32,32,0.0009961651733334904,1.0,0.002059987746179104,0.006319928914308548
L8H16,key_value_retrieval,correct_copy_events,previous_attention,0.0051092577778035775,32,32,0.0016976931297857675,1.0,0.002583277877420187,0.00827124621719122
L8H16,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.00382367501151748,32,32,0.04559397402457941,0.5625,-0.1064557433128357,0.061753083020448685
L8H16,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L9H17,key_value_retrieval,all_probes,source_attention,0.0015161649093897722,32,32,0.0013710155998056112,1.0,0.00015269871801137924,0.005146554671227932
L9H17,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L9H17,key_value_retrieval,all_probes,self_attention,0.02899996394990012,32,32,0.005647051035160611,1.0,0.018556999042630196,0.0454246811568737
L9H17,key_value_retrieval,all_probes,previous_attention,0.09874170902185142,32,32,0.030560121214575624,1.0,0.06048738956451416,0.18619680404663086
L9H17,key_value_retrieval,all_probes,output_gold_minus_others,-0.0005725400442315731,32,32,0.012863674803063765,0.53125,-0.032132338732481,0.0279300007969141
L9H17,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L9H17,key_value_retrieval,correct_copy_events,source_attention,0.0015161649093897722,32,32,0.0013710155998056112,1.0,0.00015269871801137924,0.005146554671227932
L9H17,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L9H17,key_value_retrieval,correct_copy_events,self_attention,0.02899996394990012,32,32,0.005647051035160611,1.0,0.018556999042630196,0.0454246811568737
L9H17,key_value_retrieval,correct_copy_events,previous_attention,0.09874170902185142,32,32,0.030560121214575624,1.0,0.06048738956451416,0.18619680404663086
L9H17,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.0005725400442315731,32,32,0.012863674803063765,0.53125,-0.032132338732481,0.0279300007969141
L9H17,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L9H26,key_value_retrieval,all_probes,source_attention,0.00445455178123666,32,32,0.00397775887042852,1.0,0.000550843367818743,0.01471730787307024
L9H26,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L9H26,key_value_retrieval,all_probes,self_attention,0.02214691642438993,32,32,0.005909915073320493,1.0,0.01242720428854227,0.03860193118453026
L9H26,key_value_retrieval,all_probes,previous_attention,0.021444375393912196,32,32,0.005349687366286021,1.0,0.013389302417635918,0.034715618938207626
L9H26,key_value_retrieval,all_probes,output_gold_minus_others,0.001977867854293436,32,32,0.012824321568362025,0.5625,-0.032357536256313324,0.040400631725788116
L9H26,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L9H26,key_value_retrieval,correct_copy_events,source_attention,0.00445455178123666,32,32,0.00397775887042852,1.0,0.000550843367818743,0.01471730787307024
L9H26,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L9H26,key_value_retrieval,correct_copy_events,self_attention,0.02214691642438993,32,32,0.005909915073320493,1.0,0.01242720428854227,0.03860193118453026
L9H26,key_value_retrieval,correct_copy_events,previous_attention,0.021444375393912196,32,32,0.005349687366286021,1.0,0.013389302417635918,0.034715618938207626
L9H26,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.001977867854293436,32,32,0.012824321568362025,0.5625,-0.032357536256313324,0.040400631725788116
L9H26,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L11H4,key_value_retrieval,all_probes,source_attention,0.0016385835787104952,32,32,0.00229060678102724,1.0,4.5172764657763764e-05,0.011928753927350044
L11H4,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L11H4,key_value_retrieval,all_probes,self_attention,0.021114688526722603,32,32,0.011653378930953622,1.0,0.004991342779248953,0.06386644393205643
L11H4,key_value_retrieval,all_probes,previous_attention,0.2507986193522811,32,32,0.061914992527643244,1.0,0.1420048624277115,0.41955894231796265
L11H4,key_value_retrieval,all_probes,output_gold_minus_others,-0.01040665696200449,32,32,0.028996667080332474,0.375,-0.06488164514303207,0.0421396903693676
L11H4,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L11H4,key_value_retrieval,correct_copy_events,source_attention,0.0016385835787104952,32,32,0.00229060678102724,1.0,4.5172764657763764e-05,0.011928753927350044
L11H4,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L11H4,key_value_retrieval,correct_copy_events,self_attention,0.021114688526722603,32,32,0.011653378930953622,1.0,0.004991342779248953,0.06386644393205643
L11H4,key_value_retrieval,correct_copy_events,previous_attention,0.2507986193522811,32,32,0.061914992527643244,1.0,0.1420048624277115,0.41955894231796265
L11H4,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.01040665696200449,32,32,0.028996667080332474,0.375,-0.06488164514303207,0.0421396903693676
L11H4,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L11H20,key_value_retrieval,all_probes,source_attention,0.0004876990744833165,32,32,0.00036764798199929327,1.0,9.925592166837305e-05,0.0013900302583351731
L11H20,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L11H20,key_value_retrieval,all_probes,self_attention,0.049837050202768296,32,32,0.012753124042493354,1.0,0.029230045154690742,0.07293056696653366
L11H20,key_value_retrieval,all_probes,previous_attention,0.09689861559309065,32,32,0.016686068108601775,1.0,0.06361072510480881,0.13717834651470184
L11H20,key_value_retrieval,all_probes,output_gold_minus_others,-0.0015212069265544415,32,32,0.01427245564967471,0.4375,-0.02607269212603569,0.03647492825984955
L11H20,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L11H20,key_value_retrieval,correct_copy_events,source_attention,0.0004876990744833165,32,32,0.00036764798199929327,1.0,9.925592166837305e-05,0.0013900302583351731
L11H20,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L11H20,key_value_retrieval,correct_copy_events,self_attention,0.049837050202768296,32,32,0.012753124042493354,1.0,0.029230045154690742,0.07293056696653366
L11H20,key_value_retrieval,correct_copy_events,previous_attention,0.09689861559309065,32,32,0.016686068108601775,1.0,0.06361072510480881,0.13717834651470184
L11H20,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.0015212069265544415,32,32,0.01427245564967471,0.4375,-0.02607269212603569,0.03647492825984955
L11H20,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L12H9,key_value_retrieval,all_probes,source_attention,0.0028345156424620654,32,32,0.0018014674622100987,1.0,0.0005619389121420681,0.007326619233936071
L12H9,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L12H9,key_value_retrieval,all_probes,self_attention,0.07466224499512464,32,32,0.020058945802341983,1.0,0.043983202427625656,0.1245303824543953
L12H9,key_value_retrieval,all_probes,previous_attention,0.02646785811521113,32,32,0.007721755406765972,1.0,0.01311024371534586,0.044745516031980515
L12H9,key_value_retrieval,all_probes,output_gold_minus_others,-0.0032719218725105748,32,32,0.02058030841613967,0.40625,-0.054598208516836166,0.045103199779987335
L12H9,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L12H9,key_value_retrieval,correct_copy_events,source_attention,0.0028345156424620654,32,32,0.0018014674622100987,1.0,0.0005619389121420681,0.007326619233936071
L12H9,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L12H9,key_value_retrieval,correct_copy_events,self_attention,0.07466224499512464,32,32,0.020058945802341983,1.0,0.043983202427625656,0.1245303824543953
L12H9,key_value_retrieval,correct_copy_events,previous_attention,0.02646785811521113,32,32,0.007721755406765972,1.0,0.01311024371534586,0.044745516031980515
L12H9,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.0032719218725105748,32,32,0.02058030841613967,0.40625,-0.054598208516836166,0.045103199779987335
L12H9,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L13H10,key_value_retrieval,all_probes,source_attention,0.0015793042093719123,32,32,0.0008117038297830951,1.0,0.0006262024398893118,0.0034655812196433544
L13H10,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L13H10,key_value_retrieval,all_probes,self_attention,0.493743097409606,32,32,0.06296346602611912,1.0,0.353646844625473,0.6045696139335632
L13H10,key_value_retrieval,all_probes,previous_attention,0.03115305840037763,32,32,0.006585952076471471,1.0,0.020158622413873672,0.05227794870734215
L13H10,key_value_retrieval,all_probes,output_gold_minus_others,-0.0008641912136226892,32,32,0.031605512644351984,0.53125,-0.07131665199995041,0.05507996678352356
L13H10,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L13H10,key_value_retrieval,correct_copy_events,source_attention,0.0015793042093719123,32,32,0.0008117038297830951,1.0,0.0006262024398893118,0.0034655812196433544
L13H10,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L13H10,key_value_retrieval,correct_copy_events,self_attention,0.493743097409606,32,32,0.06296346602611912,1.0,0.353646844625473,0.6045696139335632
L13H10,key_value_retrieval,correct_copy_events,previous_attention,0.03115305840037763,32,32,0.006585952076471471,1.0,0.020158622413873672,0.05227794870734215
L13H10,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.0008641912136226892,32,32,0.031605512644351984,0.53125,-0.07131665199995041,0.05507996678352356
L13H10,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L14H10,key_value_retrieval,all_probes,source_attention,0.008553695533919381,32,32,0.009513962287047406,1.0,0.0015318624209612608,0.04020977392792702
L14H10,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L14H10,key_value_retrieval,all_probes,self_attention,0.030476768035441637,32,32,0.007183900154876222,1.0,0.01637648232281208,0.04856135696172714
L14H10,key_value_retrieval,all_probes,previous_attention,0.015992593092960306,32,32,0.003850587095590447,1.0,0.006564739625900984,0.025434231385588646
L14H10,key_value_retrieval,all_probes,output_gold_minus_others,-0.0019152960485371295,32,32,0.018550874543167076,0.5,-0.05217017978429794,0.038876913487911224
L14H10,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L14H10,key_value_retrieval,correct_copy_events,source_attention,0.008553695533919381,32,32,0.009513962287047406,1.0,0.0015318624209612608,0.04020977392792702
L14H10,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L14H10,key_value_retrieval,correct_copy_events,self_attention,0.030476768035441637,32,32,0.007183900154876222,1.0,0.01637648232281208,0.04856135696172714
L14H10,key_value_retrieval,correct_copy_events,previous_attention,0.015992593092960306,32,32,0.003850587095590447,1.0,0.006564739625900984,0.025434231385588646
L14H10,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.0019152960485371295,32,32,0.018550874543167076,0.5,-0.05217017978429794,0.038876913487911224
L14H10,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L15H0,key_value_retrieval,all_probes,source_attention,0.008258015644969419,32,32,0.005398022450931352,1.0,0.000842647859826684,0.02255021594464779
L15H0,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L15H0,key_value_retrieval,all_probes,self_attention,0.0877337419660762,32,32,0.029648505055459094,1.0,0.016052134335041046,0.17400366067886353
L15H0,key_value_retrieval,all_probes,previous_attention,0.007389951795630623,32,32,0.00463218002576837,1.0,0.00217420794069767,0.023982491344213486
L15H0,key_value_retrieval,all_probes,output_gold_minus_others,0.0007665048760827631,32,32,0.011203298654395696,0.5,-0.01630503311753273,0.02901458740234375
L15H0,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L15H0,key_value_retrieval,correct_copy_events,source_attention,0.008258015644969419,32,32,0.005398022450931352,1.0,0.000842647859826684,0.02255021594464779
L15H0,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L15H0,key_value_retrieval,correct_copy_events,self_attention,0.0877337419660762,32,32,0.029648505055459094,1.0,0.016052134335041046,0.17400366067886353
L15H0,key_value_retrieval,correct_copy_events,previous_attention,0.007389951795630623,32,32,0.00463218002576837,1.0,0.00217420794069767,0.023982491344213486
L15H0,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.0007665048760827631,32,32,0.011203298654395696,0.5,-0.01630503311753273,0.02901458740234375
L15H0,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L15H18,key_value_retrieval,all_probes,source_attention,0.4789700074470602,32,32,0.25840445615170216,1.0,0.020151430740952492,0.9407272338867188
L15H18,key_value_retrieval,all_probes,source_argmax,0.875,32,32,0.3360107525161235,0.875,0.0,1.0
L15H18,key_value_retrieval,all_probes,self_attention,0.07234746086760424,32,32,0.09023707856424971,1.0,0.0066518960520625114,0.4884100556373596
L15H18,key_value_retrieval,all_probes,previous_attention,0.0018494040405130363,32,32,0.0019584830883046618,1.0,5.550205969484523e-05,0.010410756804049015
L15H18,key_value_retrieval,all_probes,output_gold_minus_others,0.0564807768096216,32,32,0.09158301453676786,0.71875,-0.13098856806755066,0.22926941514015198
L15H18,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L15H18,key_value_retrieval,correct_copy_events,source_attention,0.4789700074470602,32,32,0.25840445615170216,1.0,0.020151430740952492,0.9407272338867188
L15H18,key_value_retrieval,correct_copy_events,source_argmax,0.875,32,32,0.3360107525161235,0.875,0.0,1.0
L15H18,key_value_retrieval,correct_copy_events,self_attention,0.07234746086760424,32,32,0.09023707856424971,1.0,0.0066518960520625114,0.4884100556373596
L15H18,key_value_retrieval,correct_copy_events,previous_attention,0.0018494040405130363,32,32,0.0019584830883046618,1.0,5.550205969484523e-05,0.010410756804049015
L15H18,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.0564807768096216,32,32,0.09158301453676786,0.71875,-0.13098856806755066,0.22926941514015198
L15H18,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L15H28,key_value_retrieval,all_probes,source_attention,0.08192899415735155,32,32,0.05307439078549039,1.0,0.00814417190849781,0.24829444289207458
L15H28,key_value_retrieval,all_probes,source_argmax,0.0625,32,32,0.24593468841898236,0.0625,0.0,1.0
L15H28,key_value_retrieval,all_probes,self_attention,0.11954024276928976,32,32,0.06567450752740904,1.0,0.030013682320713997,0.2907615900039673
L15H28,key_value_retrieval,all_probes,previous_attention,0.0021158912759347004,32,32,0.0012741911507759423,1.0,0.0004881271452177316,0.005979576148092747
L15H28,key_value_retrieval,all_probes,output_gold_minus_others,0.0044077138300053775,32,32,0.025822849503763613,0.6875,-0.05884246900677681,0.054818931967020035
L15H28,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L15H28,key_value_retrieval,correct_copy_events,source_attention,0.08192899415735155,32,32,0.05307439078549039,1.0,0.00814417190849781,0.24829444289207458
L15H28,key_value_retrieval,correct_copy_events,source_argmax,0.0625,32,32,0.24593468841898236,0.0625,0.0,1.0
L15H28,key_value_retrieval,correct_copy_events,self_attention,0.11954024276928976,32,32,0.06567450752740904,1.0,0.030013682320713997,0.2907615900039673
L15H28,key_value_retrieval,correct_copy_events,previous_attention,0.0021158912759347004,32,32,0.0012741911507759423,1.0,0.0004881271452177316,0.005979576148092747
L15H28,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.0044077138300053775,32,32,0.025822849503763613,0.6875,-0.05884246900677681,0.054818931967020035
L15H28,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L16H2,key_value_retrieval,all_probes,source_attention,0.2674510670622112,32,32,0.19176927343464256,1.0,0.004404554609209299,0.7270852327346802
L16H2,key_value_retrieval,all_probes,source_argmax,0.65625,32,32,0.48255870443481425,0.65625,0.0,1.0
L16H2,key_value_retrieval,all_probes,self_attention,0.04898502869764343,32,32,0.024349662299318557,1.0,0.011080967262387276,0.0955301895737648
L16H2,key_value_retrieval,all_probes,previous_attention,0.020124322931224015,32,32,0.01220477994294342,1.0,0.0037186213303357363,0.06541708111763
L16H2,key_value_retrieval,all_probes,output_gold_minus_others,0.023544362324173562,32,32,0.03891214698519744,0.75,-0.05205688625574112,0.12216044962406158
L16H2,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L16H2,key_value_retrieval,correct_copy_events,source_attention,0.2674510670622112,32,32,0.19176927343464256,1.0,0.004404554609209299,0.7270852327346802
L16H2,key_value_retrieval,correct_copy_events,source_argmax,0.65625,32,32,0.48255870443481425,0.65625,0.0,1.0
L16H2,key_value_retrieval,correct_copy_events,self_attention,0.04898502869764343,32,32,0.024349662299318557,1.0,0.011080967262387276,0.0955301895737648
L16H2,key_value_retrieval,correct_copy_events,previous_attention,0.020124322931224015,32,32,0.01220477994294342,1.0,0.0037186213303357363,0.06541708111763
L16H2,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.023544362324173562,32,32,0.03891214698519744,0.75,-0.05205688625574112,0.12216044962406158
L16H2,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L16H21,key_value_retrieval,all_probes,source_attention,0.03911745121513377,32,32,0.060975027865169715,1.0,0.0011431107996031642,0.3208751082420349
L16H21,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L16H21,key_value_retrieval,all_probes,self_attention,0.017462152238294948,32,32,0.015571838106863243,1.0,0.002324296161532402,0.06688324362039566
L16H21,key_value_retrieval,all_probes,previous_attention,0.0006523703896164079,32,32,0.000603662526000526,1.0,0.00012672346201725304,0.00308411568403244
L16H21,key_value_retrieval,all_probes,output_gold_minus_others,-0.003518770565278828,32,32,0.025080422266302468,0.59375,-0.06955413520336151,0.03508211672306061
L16H21,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L16H21,key_value_retrieval,correct_copy_events,source_attention,0.03911745121513377,32,32,0.060975027865169715,1.0,0.0011431107996031642,0.3208751082420349
L16H21,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L16H21,key_value_retrieval,correct_copy_events,self_attention,0.017462152238294948,32,32,0.015571838106863243,1.0,0.002324296161532402,0.06688324362039566
L16H21,key_value_retrieval,correct_copy_events,previous_attention,0.0006523703896164079,32,32,0.000603662526000526,1.0,0.00012672346201725304,0.00308411568403244
L16H21,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.003518770565278828,32,32,0.025080422266302468,0.59375,-0.06955413520336151,0.03508211672306061
L16H21,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L17H1,key_value_retrieval,all_probes,source_attention,0.003710635353854741,32,32,0.005364837691306899,1.0,0.0003771081392187625,0.024524614214897156
L17H1,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L17H1,key_value_retrieval,all_probes,self_attention,0.019563028268748894,32,32,0.004851800237325975,1.0,0.011454691179096699,0.028508545830845833
L17H1,key_value_retrieval,all_probes,previous_attention,0.029721452738158405,32,32,0.010157402158742524,1.0,0.015774386003613472,0.05983508750796318
L17H1,key_value_retrieval,all_probes,output_gold_minus_others,-0.010996526048984379,32,32,0.06897398943575765,0.4375,-0.21366983652114868,0.10528475046157837
L17H1,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L17H1,key_value_retrieval,correct_copy_events,source_attention,0.003710635353854741,32,32,0.005364837691306899,1.0,0.0003771081392187625,0.024524614214897156
L17H1,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L17H1,key_value_retrieval,correct_copy_events,self_attention,0.019563028268748894,32,32,0.004851800237325975,1.0,0.011454691179096699,0.028508545830845833
L17H1,key_value_retrieval,correct_copy_events,previous_attention,0.029721452738158405,32,32,0.010157402158742524,1.0,0.015774386003613472,0.05983508750796318
L17H1,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.010996526048984379,32,32,0.06897398943575765,0.4375,-0.21366983652114868,0.10528475046157837
L17H1,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L17H17,key_value_retrieval,all_probes,source_attention,0.008535290955478558,32,32,0.00592898762084555,1.0,0.00019833596888929605,0.024780455976724625
L17H17,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L17H17,key_value_retrieval,all_probes,self_attention,0.040776194946374744,32,32,0.026236781228149653,1.0,0.004963777028024197,0.1305401623249054
L17H17,key_value_retrieval,all_probes,previous_attention,0.028574964686413296,32,32,0.01505248483461836,1.0,0.005578230135142803,0.06752196699380875
L17H17,key_value_retrieval,all_probes,output_gold_minus_others,0.02169915899867192,32,32,0.06884175819976943,0.6875,-0.1348520964384079,0.13178418576717377
L17H17,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L17H17,key_value_retrieval,correct_copy_events,source_attention,0.008535290955478558,32,32,0.00592898762084555,1.0,0.00019833596888929605,0.024780455976724625
L17H17,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L17H17,key_value_retrieval,correct_copy_events,self_attention,0.040776194946374744,32,32,0.026236781228149653,1.0,0.004963777028024197,0.1305401623249054
L17H17,key_value_retrieval,correct_copy_events,previous_attention,0.028574964686413296,32,32,0.01505248483461836,1.0,0.005578230135142803,0.06752196699380875
L17H17,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.02169915899867192,32,32,0.06884175819976943,0.6875,-0.1348520964384079,0.13178418576717377
L17H17,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L18H15,key_value_retrieval,all_probes,source_attention,0.20882053175591864,32,32,0.15918011718928962,1.0,0.010930556803941727,0.66733318567276
L18H15,key_value_retrieval,all_probes,source_argmax,0.28125,32,32,0.45680340939917435,0.28125,0.0,1.0
L18H15,key_value_retrieval,all_probes,self_attention,0.232498398370808,32,32,0.19429572063955053,1.0,0.008690678514540195,0.7286642789840698
L18H15,key_value_retrieval,all_probes,previous_attention,0.016615716049273033,32,32,0.009918557319939932,1.0,0.002968330169096589,0.03852985426783562
L18H15,key_value_retrieval,all_probes,output_gold_minus_others,0.07547874051670078,32,32,0.12256925810374879,0.84375,-0.08393541723489761,0.4573623538017273
L18H15,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L18H15,key_value_retrieval,correct_copy_events,source_attention,0.20882053175591864,32,32,0.15918011718928962,1.0,0.010930556803941727,0.66733318567276
L18H15,key_value_retrieval,correct_copy_events,source_argmax,0.28125,32,32,0.45680340939917435,0.28125,0.0,1.0
L18H15,key_value_retrieval,correct_copy_events,self_attention,0.232498398370808,32,32,0.19429572063955053,1.0,0.008690678514540195,0.7286642789840698
L18H15,key_value_retrieval,correct_copy_events,previous_attention,0.016615716049273033,32,32,0.009918557319939932,1.0,0.002968330169096589,0.03852985426783562
L18H15,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.07547874051670078,32,32,0.12256925810374879,0.84375,-0.08393541723489761,0.4573623538017273
L18H15,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L18H22,key_value_retrieval,all_probes,source_attention,0.09604612839757465,32,32,0.07008603877921325,1.0,0.008130311965942383,0.28554558753967285
L18H22,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L18H22,key_value_retrieval,all_probes,self_attention,0.028265479879337363,32,32,0.037337350689529744,1.0,0.004581690300256014,0.20262639224529266
L18H22,key_value_retrieval,all_probes,previous_attention,0.005434591428638669,32,32,0.0026312371610086563,1.0,0.0013586673885583878,0.011514680460095406
L18H22,key_value_retrieval,all_probes,output_gold_minus_others,0.026024361883173697,32,32,0.029351488928738612,0.75,-0.016339564695954323,0.11971861124038696
L18H22,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L18H22,key_value_retrieval,correct_copy_events,source_attention,0.09604612839757465,32,32,0.07008603877921325,1.0,0.008130311965942383,0.28554558753967285
L18H22,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L18H22,key_value_retrieval,correct_copy_events,self_attention,0.028265479879337363,32,32,0.037337350689529744,1.0,0.004581690300256014,0.20262639224529266
L18H22,key_value_retrieval,correct_copy_events,previous_attention,0.005434591428638669,32,32,0.0026312371610086563,1.0,0.0013586673885583878,0.011514680460095406
L18H22,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.026024361883173697,32,32,0.029351488928738612,0.75,-0.016339564695954323,0.11971861124038696
L18H22,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L19H20,key_value_retrieval,all_probes,source_attention,0.012109911716834176,32,32,0.01232849342263023,1.0,0.0020211392547935247,0.06020219624042511
L19H20,key_value_retrieval,all_probes,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L19H20,key_value_retrieval,all_probes,self_attention,0.056740683619864285,32,32,0.029833399826785355,1.0,0.019797055050730705,0.1405484974384308
L19H20,key_value_retrieval,all_probes,previous_attention,0.0179569448082475,32,32,0.004153907978540864,1.0,0.006738082971423864,0.02603076957166195
L19H20,key_value_retrieval,all_probes,output_gold_minus_others,-0.008431108573859092,32,32,0.020426979056259748,0.34375,-0.04471283033490181,0.04711151123046875
L19H20,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L19H20,key_value_retrieval,correct_copy_events,source_attention,0.012109911716834176,32,32,0.01232849342263023,1.0,0.0020211392547935247,0.06020219624042511
L19H20,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L19H20,key_value_retrieval,correct_copy_events,self_attention,0.056740683619864285,32,32,0.029833399826785355,1.0,0.019797055050730705,0.1405484974384308
L19H20,key_value_retrieval,correct_copy_events,previous_attention,0.0179569448082475,32,32,0.004153907978540864,1.0,0.006738082971423864,0.02603076957166195
L19H20,key_value_retrieval,correct_copy_events,output_gold_minus_others,-0.008431108573859092,32,32,0.020426979056259748,0.34375,-0.04471283033490181,0.04711151123046875
L19H20,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L20H7,key_value_retrieval,all_probes,source_attention,0.25618172786198556,32,32,0.16904987606094993,1.0,0.03752127289772034,0.6036421060562134
L20H7,key_value_retrieval,all_probes,source_argmax,0.28125,32,32,0.45680340939917435,0.28125,0.0,1.0
L20H7,key_value_retrieval,all_probes,self_attention,0.017202270762936678,32,32,0.02289049920163833,1.0,0.003508075838908553,0.10863007605075836
L20H7,key_value_retrieval,all_probes,previous_attention,0.0011042575879400829,32,32,0.0011687412208546285,1.0,9.561519982526079e-05,0.006008707452565432
L20H7,key_value_retrieval,all_probes,output_gold_minus_others,-0.012454625481041148,32,32,0.047170499831185375,0.375,-0.10077235102653503,0.11501166224479675
L20H7,key_value_retrieval,all_probes,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
