pair_id,family,order,writer,site,condition,readout,lp_query_mother,lp_other_candidate,lp_other_mothers_mean,lp_query_child,contrast_candidates,contrast_all_mothers,query_mother_is_top_candidate,other_candidate_is_top_candidate,query_child_is_top_candidate,mother_in_top5,top_tokens
000/direct/base/0/order0,0,0,L17H1,query_is,intact_clean,identity,-7.443750858306885,-14.154687881469727,-16.615625381469727,-16.170312881469727,6.710937023162842,7.941405773162842,True,False,False,False, hello| | cat| x| \
098/direct/base/0/order1,98,1,L17H1,query_is,intact_clean,identity,-7.698119640350342,-8.682494163513184,-7.698119640350342,-8.108275413513184,0.9843745231628418,0.4921872615814209,True,False,False,False, hello| | cat| x| \
098/direct/base/0/order1,98,1,L17H1,query_is,intact_clean,mother_of,-6.6486663818359375,-6.7111663818359375,-6.6486663818359375,-5.6428070068359375,0.0625,0.03125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_is,head_site,identity,-7.8084540367126465,-8.449078559875488,-7.8084540367126465,-8.081891059875488,0.6406245231628418,0.3203122615814209,True,False,False,False, hello| | cat| x| \
098/direct/base/0/order1,98,1,L17H1,query_is,head_site,mother_of,-6.646071434020996,-6.704665184020996,-6.646071434020996,-5.640212059020996,0.05859375,0.029296875,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_is,head_span,identity,-7.8084540367126465,-8.449078559875488,-7.8084540367126465,-8.081891059875488,0.6406245231628418,0.3203122615814209,True,False,False,False, hello| | cat| x| \
098/direct/base/0/order1,98,1,L17H1,query_is,head_span,mother_of,-6.646071434020996,-6.704665184020996,-6.646071434020996,-5.640212059020996,0.05859375,0.029296875,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_is,intact_corrupted,identity,-7.859957218170166,-8.539645195007324,-7.859957218170166,-8.094332695007324,0.6796879768371582,0.3398439884185791,True,False,False,False, hello| | cat| x| \
098/direct/base/0/order1,98,1,L17H1,query_is,intact_corrupted,mother_of,-6.64920711517334,-6.71170711517334,-6.64920711517334,-5.64334774017334,0.0625,0.03125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_is,irrelevant,identity,-7.867613792419434,-8.570738792419434,-7.867613792419434,-8.105895042419434,0.703125,0.3515625,True,False,False,False, hello| | cat| x| \
098/direct/base/0/order1,98,1,L17H1,query_is,irrelevant,mother_of,-6.6478471755981445,-6.7103471755981445,-6.6478471755981445,-5.6419878005981445,0.0625,0.03125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_is,none,identity,-11.3150053024292,-10.9478178024292,-11.3150053024292,-9.5025053024292,-0.3671875,-0.18359375,False,False,True,False, x| | hello| ;| cat
098/direct/base/0/order1,98,1,L17H1,query_is,none,mother_of,-6.680783748626709,-6.876096248626709,-6.680783748626709,-5.776486873626709,0.1953125,0.09765625,False,False,True,False, k| Mary| mary| mar| j
098/direct/base/0/order1,98,1,L17H1,query_period,intact_clean,identity,-7.725951194763184,-8.616576194763184,-7.725951194763184,-7.991576194763184,0.890625,0.4453125,True,False,False,False, hello| | cat| x| Hello
098/direct/base/0/order1,98,1,L17H1,query_period,intact_clean,mother_of,-6.632622241973877,-6.702934741973877,-6.632622241973877,-5.626762866973877,0.0703125,0.03515625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_period,head_site,identity,-7.72118616104126,-8.607904434204102,-7.72118616104126,-7.99462366104126,0.8867182731628418,0.4433591365814209,True,False,False,False, hello| | cat| x| Hello
098/direct/base/0/order1,98,1,L17H1,query_period,head_site,mother_of,-6.632539749145508,-6.698945999145508,-6.632539749145508,-5.626680374145508,0.06640625,0.033203125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_period,head_span,identity,-7.72118616104126,-8.607904434204102,-7.72118616104126,-7.99462366104126,0.8867182731628418,0.4433591365814209,True,False,False,False, hello| | cat| x| Hello
098/direct/base/0/order1,98,1,L17H1,query_period,head_span,mother_of,-6.632539749145508,-6.698945999145508,-6.632539749145508,-5.626680374145508,0.06640625,0.033203125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_period,intact_corrupted,identity,-7.733800411224365,-8.608800888061523,-7.733800411224365,-7.995519161224365,0.8750004768371582,0.4375002384185791,True,False,False,False, hello| | cat| x| Hello
098/direct/base/0/order1,98,1,L17H1,query_period,intact_corrupted,mother_of,-6.63612699508667,-6.69862699508667,-6.63612699508667,-5.62831449508667,0.0625,0.03125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_period,irrelevant,identity,-7.588438034057617,-8.576719284057617,-7.588438034057617,-7.928281784057617,0.98828125,0.494140625,True,False,False,False, hello| | cat| x| ;
098/direct/base/0/order1,98,1,L17H1,query_period,irrelevant,mother_of,-6.630473613739014,-6.685161113739014,-6.630473613739014,-5.630473613739014,0.0546875,0.02734375,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L17H1,query_period,none,identity,-11.3150053024292,-10.9478178024292,-11.3150053024292,-9.5025053024292,-0.3671875,-0.18359375,False,False,True,False, x| | hello| ;| cat
098/direct/base/0/order1,98,1,L17H1,query_period,none,mother_of,-6.680783748626709,-6.876096248626709,-6.680783748626709,-5.776486873626709,0.1953125,0.09765625,False,False,True,False, k| Mary| mary| mar| j
098/direct/base/0/order1,98,1,L15H25,query_child_last,intact_clean,identity,-8.806729316711426,-9.177823066711426,-8.806729316711426,-8.248135566711426,0.37109375,0.185546875,False,False,True,False, hello| cat| | ;| Hello
098/direct/base/0/order1,98,1,L15H25,query_child_last,intact_clean,mother_of,-6.555765151977539,-6.633890151977539,-6.555765151977539,-5.551858901977539,0.078125,0.0390625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_child_last,head_site,identity,-8.78858470916748,-9.17530345916748,-8.78858470916748,-8.24561595916748,0.38671875,0.193359375,False,False,True,False, hello| cat| | ;| Hello
098/direct/base/0/order1,98,1,L15H25,query_child_last,head_site,mother_of,-6.554680824279785,-6.632805824279785,-6.554680824279785,-5.550774574279785,0.078125,0.0390625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_child_last,head_span,identity,-8.78858470916748,-9.17530345916748,-8.78858470916748,-8.24561595916748,0.38671875,0.193359375,False,False,True,False, hello| cat| | ;| Hello
098/direct/base/0/order1,98,1,L15H25,query_child_last,head_span,mother_of,-6.554680824279785,-6.632805824279785,-6.554680824279785,-5.550774574279785,0.078125,0.0390625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_child_last,intact_corrupted,identity,-8.83383846282959,-9.20102596282959,-8.83383846282959,-8.31430721282959,0.3671875,0.18359375,False,False,True,False, hello| cat| | ;| Hello
098/direct/base/0/order1,98,1,L15H25,query_child_last,intact_corrupted,mother_of,-6.556937217712402,-6.635062217712402,-6.556937217712402,-5.556937217712402,0.078125,0.0390625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_child_last,irrelevant,identity,-7.715653419494629,-8.887528419494629,-7.715653419494629,-8.336747169494629,1.171875,0.5859375,True,False,False,False, hello| | cat| ;| Hello
098/direct/base/0/order1,98,1,L15H25,query_child_last,irrelevant,mother_of,-6.515540599822998,-6.613196849822998,-6.515540599822998,-5.527259349822998,0.09765625,0.048828125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_child_last,none,identity,-11.3150053024292,-10.9478178024292,-11.3150053024292,-9.5025053024292,-0.3671875,-0.18359375,False,False,True,False, x| | hello| ;| cat
098/direct/base/0/order1,98,1,L15H25,query_child_last,none,mother_of,-6.680783748626709,-6.876096248626709,-6.680783748626709,-5.776486873626709,0.1953125,0.09765625,False,False,True,False, k| Mary| mary| mar| j
098/direct/base/0/order1,98,1,L15H25,query_is,intact_clean,identity,-8.810670852661133,-8.920045852661133,-8.810670852661133,-8.533327102661133,0.109375,0.0546875,False,False,True,False, hello| | cat| ;| is
098/direct/base/0/order1,98,1,L15H25,query_is,intact_clean,mother_of,-6.565915584564209,-6.636228084564209,-6.565915584564209,-5.569821834564209,0.0703125,0.03515625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_is,head_site,identity,-8.802767753601074,-8.919955253601074,-8.802767753601074,-8.525424003601074,0.1171875,0.05859375,False,False,True,False, hello| | cat| ;| is
098/direct/base/0/order1,98,1,L15H25,query_is,head_site,mother_of,-6.567312240600586,-6.637624740600586,-6.567312240600586,-5.571218490600586,0.0703125,0.03515625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_is,head_span,identity,-8.802767753601074,-8.919955253601074,-8.802767753601074,-8.525424003601074,0.1171875,0.05859375,False,False,True,False, hello| | cat| ;| is
098/direct/base/0/order1,98,1,L15H25,query_is,head_span,mother_of,-6.567312240600586,-6.637624740600586,-6.567312240600586,-5.571218490600586,0.0703125,0.03515625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_is,intact_corrupted,identity,-8.8139066696167,-8.8451566696167,-8.8139066696167,-8.4740629196167,0.03125,0.015625,False,False,True,False, hello| | cat| ;| is
098/direct/base/0/order1,98,1,L15H25,query_is,intact_corrupted,mother_of,-6.56664514541626,-6.63695764541626,-6.56664514541626,-5.57250452041626,0.0703125,0.03515625,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_is,irrelevant,identity,-8.897317886352539,-8.944192886352539,-8.897317886352539,-8.608255386352539,0.046875,0.0234375,False,False,True,False, hello| | cat| ;| \
098/direct/base/0/order1,98,1,L15H25,query_is,irrelevant,mother_of,-6.567885398864746,-6.634291648864746,-6.567885398864746,-5.571791648864746,0.06640625,0.033203125,False,False,True,False, Mary| k| mar| mary| j
098/direct/base/0/order1,98,1,L15H25,query_is,none,identity,-11.3150053024292,-10.9478178024292,-11.3150053024292,-9.5025053024292,-0.3671875,-0.18359375,False,False,True,False, x| | hello| ;| cat
098/direct/base/0/order1,98,1,L15H25,query_is,none,mother_of,-6.680783748626709,-6.876096248626709,-6.680783748626709,-5.776486873626709,0.1953125,0.09765625,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order0,102,0,L17H1,query_is,intact_clean,identity,-13.72370433807373,-8.16511058807373,-16.254955291748047,-8.68854808807373,-5.55859375,-1.5136713981628418,False,True,False,False, hello| | cat| x| \
102/direct/base/0/order0,102,0,L17H1,query_is,intact_clean,mother_of,-10.300819396972656,-7.347694396972656,-10.898475646972656,-6.714881896972656,-2.953125,-1.177734375,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_is,head_site,identity,-13.83137321472168,-7.749342441558838,-16.21418571472168,-8.63215446472168,-6.082030773162842,-1.849609136581421,False,True,False,False, hello| | cat| x| \
102/direct/base/0/order0,102,0,L17H1,query_is,head_site,mother_of,-10.307512283325195,-7.338762283325195,-10.897356033325195,-6.713762283325195,-2.96875,-1.189453125,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_is,head_span,identity,-13.83137321472168,-7.749342441558838,-16.21418571472168,-8.63215446472168,-6.082030773162842,-1.849609136581421,False,True,False,False, hello| | cat| x| \
102/direct/base/0/order0,102,0,L17H1,query_is,head_span,mother_of,-10.307512283325195,-7.338762283325195,-10.897356033325195,-6.713762283325195,-2.96875,-1.189453125,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_is,intact_corrupted,identity,-13.898799896240234,-7.832393646240234,-16.226924896240234,-8.664424896240234,-6.06640625,-1.869140625,False,True,False,False, hello| | cat| x| \
102/direct/base/0/order0,102,0,L17H1,query_is,intact_corrupted,mother_of,-10.302436828613281,-7.341499328613281,-10.900093078613281,-6.712593078613281,-2.9609375,-1.181640625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_is,irrelevant,identity,-13.90170669555664,-7.440769195556641,-16.30795669555664,-8.62826919555664,-6.4609375,-2.02734375,False,True,False,False, hello| | x| cat| \
102/direct/base/0/order0,102,0,L17H1,query_is,irrelevant,mother_of,-10.295673370361328,-7.319110870361328,-10.885517120361328,-6.705829620361328,-2.9765625,-1.193359375,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_is,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order0,102,0,L17H1,query_is,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order0,102,0,L17H1,query_period,intact_clean,identity,-13.628273010253906,-7.952491283416748,-15.847023010253906,-8.585304260253906,-5.675781726837158,-1.728515863418579,False,True,False,False, hello| | cat| x| ;
102/direct/base/0/order0,102,0,L17H1,query_period,intact_clean,mother_of,-10.212654113769531,-7.3064045906066895,-10.872810363769531,-6.6814045906066895,-2.906249523162842,-1.123046636581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_period,head_site,identity,-13.642890930175781,-7.8694539070129395,-15.846015930175781,-8.588203430175781,-5.773437023162842,-1.785156011581421,False,True,False,False, hello| | cat| x| ;
102/direct/base/0/order0,102,0,L17H1,query_period,head_site,mother_of,-10.245769500732422,-7.28483247756958,-10.843425750732422,-6.66373872756958,-2.960937023162842,-1.181640386581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_period,head_span,identity,-13.642890930175781,-7.8694539070129395,-15.846015930175781,-8.588203430175781,-5.773437023162842,-1.785156011581421,False,True,False,False, hello| | cat| x| ;
102/direct/base/0/order0,102,0,L17H1,query_period,head_span,mother_of,-10.245769500732422,-7.28483247756958,-10.843425750732422,-6.66373872756958,-2.960937023162842,-1.181640386581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_period,intact_corrupted,identity,-13.668261528015137,-7.863574028015137,-15.863574028015137,-8.586230278015137,-5.8046875,-1.8046875,False,True,False,False, hello| | cat| x| ;
102/direct/base/0/order0,102,0,L17H1,query_period,intact_corrupted,mother_of,-10.250597953796387,-7.285754203796387,-10.856066703796387,-6.664660453796387,-2.96484375,-1.1796875,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_period,irrelevant,identity,-13.812862396240234,-7.945674896240234,-16.250362396240234,-8.609737396240234,-5.8671875,-1.71484375,False,True,False,False, hello| | cat| x| Hello
102/direct/base/0/order0,102,0,L17H1,query_period,irrelevant,mother_of,-10.283982276916504,-7.326951026916504,-10.881638526916504,-6.705857276916504,-2.95703125,-1.1796875,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L17H1,query_period,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order0,102,0,L17H1,query_period,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order0,102,0,L15H25,query_child_last,intact_clean,identity,-13.957056045532227,-7.937524795532227,-14.566431045532227,-7.734399795532227,-6.01953125,-2.705078125,False,False,True,False, hello| | ;| cat| hi
102/direct/base/0/order0,102,0,L15H25,query_child_last,intact_clean,mother_of,-10.112556457519531,-7.2141194343566895,-10.753181457519531,-6.5891194343566895,-2.898437023162842,-1.128906011581421,False,False,True,False, Mary| k| mar| j| mary
102/direct/base/0/order0,102,0,L15H25,query_child_last,head_site,identity,-13.948793411254883,-7.905825138092041,-14.511293411254883,-7.726137638092041,-6.042968273162842,-2.740234136581421,False,False,True,False, hello| | ;| cat| !
102/direct/base/0/order0,102,0,L15H25,query_child_last,head_site,mother_of,-10.110939025878906,-7.212501525878906,-10.759376525878906,-6.587501525878906,-2.8984375,-1.125,False,False,True,False, Mary| k| mar| j| mary
102/direct/base/0/order0,102,0,L15H25,query_child_last,head_span,identity,-13.948793411254883,-7.905825138092041,-14.511293411254883,-7.726137638092041,-6.042968273162842,-2.740234136581421,False,False,True,False, hello| | ;| cat| !
102/direct/base/0/order0,102,0,L15H25,query_child_last,head_span,mother_of,-10.110939025878906,-7.212501525878906,-10.759376525878906,-6.587501525878906,-2.8984375,-1.125,False,False,True,False, Mary| k| mar| j| mary
102/direct/base/0/order0,102,0,L15H25,query_child_last,intact_corrupted,identity,-13.912006378173828,-7.802631378173828,-14.380756378173828,-7.646381378173828,-6.109375,-2.8203125,False,False,True,False, hello| | ;| cat| hi
102/direct/base/0/order0,102,0,L15H25,query_child_last,intact_corrupted,mother_of,-10.126611709594727,-7.232079982757568,-10.778955459594727,-6.607079982757568,-2.894531726837158,-1.121093988418579,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L15H25,query_child_last,irrelevant,identity,-14.341901779174805,-8.587995529174805,-14.295026779174805,-8.701276779174805,-5.75390625,-2.900390625,False,True,False,False, hello| cat| | ;| Hello
102/direct/base/0/order0,102,0,L15H25,query_child_last,irrelevant,mother_of,-10.153959274291992,-7.255521774291992,-10.778959274291992,-6.614896774291992,-2.8984375,-1.13671875,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L15H25,query_child_last,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order0,102,0,L15H25,query_child_last,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order0,102,0,L15H25,query_is,intact_clean,identity,-13.953651428222656,-8.656776428222656,-17.031776428222656,-8.918495178222656,-5.296875,-1.109375,False,True,False,False, hello| | ;| cat| \
102/direct/base/0/order0,102,0,L15H25,query_is,intact_clean,mother_of,-10.19873046875,-7.269043445587158,-10.80029296875,-6.636230945587158,-2.929687023162842,-1.164062261581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L15H25,query_is,head_site,identity,-13.94013786315918,-8.65888786315918,-17.02607536315918,-8.90888786315918,-5.28125,-1.09765625,False,True,False,False, hello| | ;| cat| \
102/direct/base/0/order0,102,0,L15H25,query_is,head_site,mother_of,-10.199874877929688,-7.270187854766846,-10.809249877929688,-6.641281604766846,-2.929687023162842,-1.160156011581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L15H25,query_is,head_span,identity,-13.94013786315918,-8.65888786315918,-17.02607536315918,-8.90888786315918,-5.28125,-1.09765625,False,True,False,False, hello| | ;| cat| \
102/direct/base/0/order0,102,0,L15H25,query_is,head_span,mother_of,-10.199874877929688,-7.270187854766846,-10.809249877929688,-6.641281604766846,-2.929687023162842,-1.160156011581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L15H25,query_is,intact_corrupted,identity,-14.139917373657227,-8.569604873657227,-17.093042373657227,-9.030542373657227,-5.5703125,-1.30859375,False,True,False,False, hello| | ;| cat| \
102/direct/base/0/order0,102,0,L15H25,query_is,intact_corrupted,mother_of,-10.196712493896484,-7.270930767059326,-10.798274993896484,-6.638118267059326,-2.925781726837158,-1.162109613418579,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L15H25,query_is,irrelevant,identity,-14.199687957763672,-8.508281707763672,-17.293437957763672,-8.949687957763672,-5.69140625,-1.298828125,False,True,False,False, hello| | ;| cat| is
102/direct/base/0/order0,102,0,L15H25,query_is,irrelevant,mother_of,-10.198823928833008,-7.273042678833008,-10.812105178833008,-6.640230178833008,-2.92578125,-1.15625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order0,102,0,L15H25,query_is,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order0,102,0,L15H25,query_is,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order1,102,1,L17H1,query_is,intact_clean,identity,-13.673056602478027,-8.137900352478027,-16.30586814880371,-8.696494102478027,-5.53515625,-1.4511723518371582,False,True,False,False, hello| | cat| x| \
102/direct/base/0/order1,102,1,L17H1,query_is,intact_clean,mother_of,-10.289880752563477,-7.340661525726318,-10.895349502563477,-6.715661525726318,-2.949219226837158,-1.171875238418579,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_is,head_site,identity,-13.815298080444336,-7.412954807281494,-16.284048080444336,-8.561391830444336,-6.402343273162842,-1.966796636581421,False,True,False,False, hello| | x| cat| \
102/direct/base/0/order1,102,1,L17H1,query_is,head_site,mother_of,-10.29838752746582,-7.3179192543029785,-10.88432502746582,-6.7046380043029785,-2.980468273162842,-1.197265386581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_is,head_span,identity,-13.815298080444336,-7.412954807281494,-16.284048080444336,-8.561391830444336,-6.402343273162842,-1.966796636581421,False,True,False,False, hello| | x| cat| \
102/direct/base/0/order1,102,1,L17H1,query_is,head_span,mother_of,-10.29838752746582,-7.3179192543029785,-10.88432502746582,-6.7046380043029785,-2.980468273162842,-1.197265386581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_is,intact_corrupted,identity,-13.907671928405762,-7.528765678405762,-16.298295974731445,-8.634234428405762,-6.37890625,-1.9941411018371582,False,True,False,False, hello| | x| cat| \
102/direct/base/0/order1,102,1,L17H1,query_is,intact_corrupted,mother_of,-10.293890953063965,-7.321234703063965,-10.883734703063965,-6.704047203063965,-2.97265625,-1.19140625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_is,irrelevant,identity,-13.91405963897705,-7.832028388977051,-16.226558685302734,-8.66405963897705,-6.08203125,-1.8847661018371582,False,True,False,False, hello| | cat| x| \
102/direct/base/0/order1,102,1,L17H1,query_is,irrelevant,mother_of,-10.304677963256836,-7.339834213256836,-10.894521713256836,-6.710927963256836,-2.96484375,-1.1875,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_is,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order1,102,1,L17H1,query_is,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order1,102,1,L17H1,query_period,intact_clean,identity,-13.802913665771484,-7.982601165771484,-16.271663665771484,-8.611507415771484,-5.8203125,-1.67578125,False,True,False,False, hello| | cat| x| Hello
102/direct/base/0/order1,102,1,L17H1,query_period,intact_clean,mother_of,-10.281177520751953,-7.331959247589111,-10.878833770751953,-6.703052997589111,-2.949218273162842,-1.175781011581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_period,head_site,identity,-13.805841445922852,-7.93865442276001,-16.25115394592285,-8.598810195922852,-5.867187023162842,-1.710937261581421,False,True,False,False, hello| | cat| x| Hello
102/direct/base/0/order1,102,1,L17H1,query_period,head_site,mother_of,-10.288451194763184,-7.335326194763184,-10.882201194763184,-6.706419944763184,-2.953125,-1.1796875,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_period,head_span,identity,-13.805841445922852,-7.93865442276001,-16.25115394592285,-8.598810195922852,-5.867187023162842,-1.710937261581421,False,True,False,False, hello| | cat| x| Hello
102/direct/base/0/order1,102,1,L17H1,query_period,head_span,mother_of,-10.288451194763184,-7.335326194763184,-10.882201194763184,-6.706419944763184,-2.953125,-1.1796875,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_period,intact_corrupted,identity,-13.807086944580078,-7.92427396774292,-16.275836944580078,-8.596149444580078,-5.882812976837158,-1.707031488418579,False,True,False,False, hello| | cat| x| Hello
102/direct/base/0/order1,102,1,L17H1,query_period,intact_corrupted,mother_of,-10.287117004394531,-7.333992004394531,-10.888679504394531,-6.708992004394531,-2.953125,-1.17578125,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_period,irrelevant,identity,-13.676044464111328,-7.898700714111328,-15.824481964111328,-8.597919464111328,-5.77734375,-1.814453125,False,True,False,False, hello| | cat| x| ;
102/direct/base/0/order1,102,1,L17H1,query_period,irrelevant,mother_of,-10.229515075683594,-7.260765552520752,-10.834983825683594,-6.651390552520752,-2.968749523162842,-1.181640386581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L17H1,query_period,none,identity,-16.510318756103516,-10.7212553024292,-19.244693756103516,-10.9478178024292,-5.789063453674316,-1.5273442268371582,False,True,False,False, x| | hello| ;| cat
102/direct/base/0/order1,102,1,L17H1,query_period,none,mother_of,-10.422971725463867,-7.458127498626709,-11.122190475463867,-6.876096248626709,-2.964844226837158,-1.132812738418579,False,False,True,False, k| Mary| mary| mar| j
102/direct/base/0/order1,102,1,L15H25,query_child_last,intact_clean,identity,-14.37002944946289,-7.764561176300049,-14.83877944946289,-7.471592426300049,-6.605468273162842,-3.068359136581421,False,False,True,False, hello| | ;| cat| hi
102/direct/base/0/order1,102,1,L15H25,query_child_last,intact_clean,mother_of,-10.12677001953125,-7.220520496368408,-10.76739501953125,-6.587707996368408,-2.906249523162842,-1.132812261581421,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_child_last,head_site,identity,-14.372260093688965,-7.751166820526123,-14.794135093688965,-7.466010570526123,-6.621093273162842,-3.099609136581421,False,False,True,False, hello| | ;| cat| str
102/direct/base/0/order1,102,1,L15H25,query_child_last,head_site,mother_of,-10.126900672912598,-7.220650672912598,-10.775338172912598,-6.587838172912598,-2.90625,-1.12890625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_child_last,head_span,identity,-14.372260093688965,-7.751166820526123,-14.794135093688965,-7.466010570526123,-6.621093273162842,-3.099609136581421,False,False,True,False, hello| | ;| cat| str
102/direct/base/0/order1,102,1,L15H25,query_child_last,head_span,mother_of,-10.126900672912598,-7.220650672912598,-10.775338172912598,-6.587838172912598,-2.90625,-1.12890625,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_child_last,intact_corrupted,identity,-14.38281536102295,-7.710940361022949,-14.75781536102295,-7.433596611022949,-6.671875,-3.1484375,False,False,True,False, hello| | ;| cat| str
102/direct/base/0/order1,102,1,L15H25,query_child_last,intact_corrupted,mother_of,-10.137822151184082,-7.227665901184082,-10.782353401184082,-6.598759651184082,-2.91015625,-1.1328125,False,False,True,False, Mary| k| mar| mary| j
102/direct/base/0/order1,102,1,L15H25,query_child_last,irrelevant,identity,-14.142234802246094,-8.630516052246094,-13.853172302246094,-8.833641052246094,-5.51171875,-2.900390625,False,True,False,False, hello| cat| | ;| str
